time,symbol,highPrice,lowPrice,closePrice,openPrice,volume,sma,ema,rsi,oscillateurStochastique,oscillateurStochastiqueSMA
2019-11-04 17:00:00,INTC,51.131,50.994,51.069,51.073,100,50.35696874999998,50.69408549076611,81.43133462282414,94.29453136213583,91.36524568202482
2019-11-04 18:00:00,INTC,51.299,50.905,51.007,50.993,1731,50.384343749999985,50.72388687259791,75.93984962406034,93.84957657528348,91.73644004274121
2019-11-04 19:00:00,INTC,51.299,50.932,51.077,51.011,1170,50.41696874999999,50.75751669425525,72.71999999999991,94.35194488301995,92.14630878905317
2019-11-05 06:00:00,INTC,51.219,50.95,51.06,51.162,1600,50.45765624999999,50.78632462813571,73.08602999210731,94.22994115114113,92.53544487504587
2019-11-05 07:00:00,INTC,51.131,50.905,50.98,51.029,9140,50.49362499999999,50.804769901646594,78.01179443976396,93.65580594229941,92.90663923576226
2019-11-05 08:00:00,INTC,51.139,50.772,50.98,51.082,11262,50.52959374999998,50.821458482442154,71.48829431438088,93.65580594229941,93.11875029902876
2019-11-05 09:00:00,INTC,51.139,50.649,50.9,50.984,1979728,50.55840625,50.82893862697147,59.88235294117625,93.08167073345774,93.30255330685935
2019-11-05 10:00:00,INTC,51.486,50.817,51.388,50.913,2776443,50.603312499999994,50.8821825672599,47.24310776942334,96.58389550739199,93.65979299236083
2019-11-05 11:00:00,INTC,51.796,51.304,51.556,51.392,2344548,50.652906249999994,50.946355656092294,65.71661237784988,97.78957944595952,94.12268950448944
2019-11-05 12:00:00,INTC,51.708,51.428,51.604,51.556,1090569,50.69915625,51.008988450750174,67.08365910867842,98.13406057126454,94.57641580147683
2019-11-05 13:00:00,INTC,51.69,51.366,51.472,51.605,1580147,50.74790625,51.053084788773965,67.66513056835623,97.18673747667579,94.83956110552927
2019-11-05 14:00:00,INTC,51.539,51.202,51.335,51.472,1318981,50.7935,51.079933856509776,59.69387755102029,96.20353093153439,94.99545476293002
2019-11-05 15:00:00,INTC,51.406,50.896,51.033,51.339,3638149,50.823,51.07546396541361,59.347826086956594,94.03617051815705,95.00781461812036
2019-11-05 16:00:00,INTC,51.668,50.728,50.882,51.029,6776759,50.851812499999994,51.05703882585041,50.27624309392266,92.95249031146835,94.91332153166518
2019-11-05 17:00:00,INTC,51.042,50.817,50.944,50.896,1493,50.87853125,51.04627322338847,44.61095100864541,93.39744509832069,94.83358053043716
2019-11-05 18:00:00,INTC,51.086,50.834,51.024,51.029,9265,50.908156250000005,51.04415196401814,48.18443804034596,93.97158030716236,94.76101621931966
2019-11-05 19:00:00,INTC,51.086,50.87,50.98,51.029,2050,50.937250000000006,51.03804225315927,48.48137535816627,93.65580594229941,94.72234183372407
2019-11-06 04:00:00,INTC,51.073,50.936,51.011,51.015,300,50.966218749999996,51.03546680047744,47.742663656884744,93.87828333572561,94.71715866864426
2019-11-06 06:00:00,INTC,51.144,50.981,51.082,51.06,1313,50.9985,51.0398985337653,50.8995937318632,94.38782833357257,94.72234183372409
2019-11-06 07:00:00,INTC,51.278,50.945,51.216,51.078,4150,51.0225,51.05667010197813,52.84280936454859,95.3495048083824,94.80567118000735
2019-11-06 08:00:00,INTC,51.278,50.945,51.091,51.024,6088,51.042875,51.05993961607545,58.54978354978355,94.45241854456727,94.81125305009331
2019-11-06 09:00:00,INTC,51.367,50.785,51.161,51.104,1921332,51.06378125,51.06956441454445,40.000000000000185,94.95478685230374,94.85152225571346
2019-11-06 10:00:00,INTC,51.287,50.723,50.873,51.158,1689767,51.07871875,51.050843994111645,35.7606344628698,92.88790010047366,94.80886082005647
2019-11-06 11:00:00,INTC,51.412,50.798,51.087,50.877,2036015,51.098125,51.05428742324387,27.535341118623407,94.4237117841252,94.85152225571343
2019-11-06 12:00:00,INTC,51.412,51.007,51.35,51.095,1518376,51.1149375,51.082450525792076,38.7361029842015,96.31118128319223,95.03093950847648
2019-11-06 13:00:00,INTC,51.448,51.15,51.287,51.35,1383049,51.125656250000006,51.10193142809759,50.408719346049054,95.85904980622936,94.99067030285632
2019-11-06 14:00:00,INTC,51.376,51.123,51.283,51.292,699737,51.1344375,51.11917605399306,57.957393483709076,95.83034304578732,94.8818238361801
2019-11-06 15:00:00,INTC,51.51,51.117,51.368,51.283,3085270,51.14221874999999,51.14287357266039,63.83712905452029,96.4403617051816,94.78772945473105
2019-11-06 16:00:00,INTC,51.457,51.185,51.377,51.354,2924142,51.149499999999996,51.16517132764512,64.40217391304331,96.5049519161763,94.74985247914775
2019-11-06 17:00:00,INTC,51.412,51.275,51.35,51.354,699,51.15399999999999,51.182774058345586,62.59814418272652,96.31118128319223,94.75583305423986
2019-11-06 18:00:00,INTC,51.412,51.275,51.35,51.354,2901,51.16253124999998,51.19870033850315,63.36705202312141,96.31118128319223,94.88222254118624
2019-11-06 19:00:00,INTC,51.457,51.239,51.394,51.381,3667,51.17409374999998,51.217300306264754,62.52771618625263,96.62695564805513,95.08635950432995
2019-11-07 04:00:00,INTC,51.912,51.631,51.849,51.746,4365,51.19846874999998,51.27746218185859,61.76470588235278,99.89234964834218,95.4471875348867
2019-11-07 05:00:00,INTC,51.912,51.693,51.849,51.773,250,51.22478124999998,51.33189435501492,69.2167577413477,99.89234964834218,95.77611916495223
2019-11-07 06:00:00,INTC,51.858,51.631,51.706,51.8,645,51.244437499999975,51.367523464061115,74.90144546649123,98.86608296253772,96.06557899940992
2019-11-07 07:00:00,INTC,51.769,51.355,51.706,51.434,10531,51.264624999999974,51.39975932462672,67.08463949843267,98.86608296253772,96.34267897867727
2019-11-07 08:00:00,INTC,51.903,51.381,51.706,51.701,24929,51.28731249999997,51.4289251032337,81.86687069625128,98.86608296253772,96.59147090250868
2019-11-07 09:00:00,INTC,52.126,51.613,51.889,51.693,2071389,51.315718749999974,51.47274176006859,78.31655992680723,100.0,96.84983174648744
2019-11-07 10:00:00,INTC,52.26,51.804,52.179,51.893,2071936,51.35568749999998,51.540004449585865,76.60414610069132,100.0,97.1580307162337
2019-11-07 11:00:00,INTC,52.26,51.844,52.17,52.183,1508521,51.38012499999999,51.600004025815785,85.96774193548436,99.93683767281914,97.43481131737346
2019-11-07 12:00:00,INTC,52.233,51.862,52.014,52.174,1161454,51.39443749999999,51.63943221383333,85.62248995983965,98.84202400168434,97.76559597855183
2019-11-07 13:00:00,INTC,52.09,51.791,51.938,52.018,988313,51.40487499999999,51.6678672410873,74.54407294832852,98.30865323882378,97.9814260593684
2019-11-07 14:00:00,INTC,52.09,51.639,51.845,51.936,1676245,51.41653124999999,51.684737027650414,70.28199566160538,97.65597585795493,98.05613686907743
2019-11-07 15:00:00,INTC,51.939,51.502,51.76,51.847,2987252,51.4298125,51.69190492977894,67.08074534161493,97.05944276791351,98.12282536694877
2019-11-07 16:00:00,INTC,52.166,51.631,51.778,51.755,2480782,51.45309375,51.70010446027619,63.36375488917857,97.18576742227523,98.1981267211981
2019-11-07 17:00:00,INTC,51.849,51.675,51.786,51.755,430,51.48134375,51.708284987868936,62.732095490716226,97.24191171310267,98.2426572771937
2019-11-07 18:00:00,INTC,51.823,51.675,51.751,51.764,243,51.5065625,51.71235308426237,47.031102733270714,96.99628044073266,98.26995330633572
2019-11-07 19:00:00,INTC,51.814,51.675,51.751,51.755,884,51.529281250000004,51.716033742904045,45.52919708029203,96.99628044073266,98.30801437064352
2019-11-08 07:00:00,INTC,51.814,51.515,51.59,51.711,1056,51.54834375000001,51.70403052929414,52.360965372507565,95.86637658783074,98.28330299867898
2019-11-08 08:00:00,INTC,51.814,51.453,51.706,51.604,5822,51.570062500000006,51.70421809793279,44.79353680430883,96.68046880482842,98.28627595183306
2019-11-08 09:00:00,INTC,51.72,51.248,51.35,51.639,1270006,51.5784375,51.67048304098681,50.0,94.18204786300794,97.96903696375894
2019-11-08 10:00:00,INTC,51.707,51.016,51.599,51.358,1571848,51.590406249999994,51.6636751323214,30.79116179615113,95.92953891501153,97.74888081190724
2019-11-08 11:00:00,INTC,51.751,51.399,51.608,51.613,982895,51.606562499999995,51.658372738766985,28.70778267254022,95.9927012421924,97.5892484941103
2019-11-08 12:00:00,INTC,51.769,51.519,51.617,51.612,849072,51.62081249999999,51.65443247793203,29.368575624082084,96.05586356937326,97.43312519449006
2019-11-08 13:00:00,INTC,51.796,51.537,51.662,51.622,857913,51.64546874999999,51.65515319431946,33.66255144032904,96.37167520527754,97.29454698575339
2019-11-08 14:00:00,INTC,51.796,51.515,51.727,51.666,666198,51.665468749999995,51.66199574724142,38.34459459459449,96.82784756825038,97.11831629510064
2019-11-08 15:00:00,INTC,52.037,51.648,51.956,51.737,2527725,51.68440624999999,51.68999615226605,44.8961937716262,98.43497789318549,97.03137062249984
2019-11-08 16:00:00,INTC,52.037,51.737,51.938,51.951,1836243,51.70474999999999,51.713615566335946,57.5384615384617,98.30865323882378,96.9409159317223
2019-11-08 17:00:00,INTC,51.876,51.737,51.813,51.818,105,51.72131249999999,51.72308075049443,56.153846153846274,97.43139869464524,96.86254785910901
2019-11-08 18:00:00,INTC,51.992,51.853,51.929,51.934,935,51.738843749999994,51.7426921075902,50.952717007762914,98.24549091164293,96.8590388409323
2019-11-08 19:00:00,INTC,52.01,51.871,51.947,51.951,300,51.75665624999999,51.76215000210542,55.94125500667572,98.37181556600464,96.89880771360174
2019-11-11 04:00:00,INTC,51.858,51.586,51.662,51.8,800,51.76640625000001,51.752611906666814,56.46437994722972,96.37167520527754,96.86059840456642
2019-11-11 05:00:00,INTC,51.724,51.586,51.662,51.666,1500,51.77615625,51.74398220126998,52.19512195121937,96.37167520527754,96.81537105917764
2019-11-11 07:00:00,INTC,51.769,51.613,51.706,51.693,993,51.78590625000002,51.740364848768074,48.5564304461941,96.68046880482842,96.78417978649573
2019-11-11 08:00:00,INTC,51.635,51.408,51.573,51.488,4128,51.777281250000016,51.72442533936159,64.68646864686463,95.74706996982245,96.7147792047785
2019-11-11 09:00:00,INTC,52.077,51.417,51.974,51.577,1672241,51.78118750000001,51.748194354660484,48.81386861313887,98.56130254754716,96.80172487737933
